XPK_Department,DEPT_ID,DEPT_NAME,LOCATION,XPK_Employee,FK_Department,EMP_ID,FIRST_NAME,LAST_NAME,SALARY,MANAGER_ID
10,10,Data & AI,Sao Paulo,9922,10,9922,Emp_9922,Synthetic,9103,992
10,10,Data & AI,Sao Paulo,9934,10,9934,Emp_9934,Synthetic,10377,993
10,10,Data & AI,Sao Paulo,9936,10,9936,Emp_9936,Synthetic,10175,993
10,10,Data & AI,Sao Paulo,9939,10,9939,Emp_9939,Synthetic,9316,993
10,10,Data & AI,Sao Paulo,9941,10,9941,Emp_9941,Synthetic,9522,994
10,10,Data & AI,Sao Paulo,9944,10,9944,Emp_9944,Synthetic,10023,994
10,10,Data & AI,Sao Paulo,9947,10,9947,Emp_9947,Synthetic,9931,994
10,10,Data & AI,Sao Paulo,9949,10,9949,Emp_9949,Synthetic,9464,994
10,10,Data & AI,Sao Paulo,9956,10,9956,Emp_9956,Synthetic,8790,995
10,10,Data & AI,Sao Paulo,9957,10,9957,Emp_9957,Synthetic,10168,995
10,10,Data & AI,Sao Paulo,9961,10,9961,Emp_9961,Synthetic,8943,996
10,10,Data & AI,Sao Paulo,9964,10,9964,Emp_9964,Synthetic,11306,996
10,10,Data & AI,Sao Paulo,9965,10,9965,Emp_9965,Synthetic,8779,996
10,10,Data & AI,Sao Paulo,9971,10,9971,Emp_9971,Synthetic,10307,997
10,10,Data & AI,Sao Paulo,9977,10,9977,Emp_9977,Synthetic,8092,997
10,10,Data & AI,Sao Paulo,9979,10,9979,Emp_9979,Synthetic,7493,997
10,10,Data & AI,Sao Paulo,9982,10,9982,Emp_9982,Synthetic,8790,998
10,10,Data & AI,Sao Paulo,9983,10,9983,Emp_9983,Synthetic,11344,998
10,10,Data & AI,Sao Paulo,9984,10,9984,Emp_9984,Synthetic,7848,998
10,10,Data & AI,Sao Paulo,9985,10,9985,Emp_9985,Synthetic,11561,998
10,10,Data & AI,Sao Paulo,9987,10,9987,Emp_9987,Synthetic,10757,998
10,10,Data & AI,Sao Paulo,9988,10,9988,Emp_9988,Synthetic,9194,998
10,10,Data & AI,Sao Paulo,9989,10,9989,Emp_9989,Synthetic,8506,998
10,10,Data & AI,Sao Paulo,9993,10,9993,Emp_9993,Synthetic,7014,999
10,10,Data & AI,Sao Paulo,9994,10,9994,Emp_9994,Synthetic,9645,999
10,10,Data & AI,Sao Paulo,9998,10,9998,Emp_9998,Synthetic,11828,999
10,10,Data & AI,Sao Paulo,9999,10,9999,Emp_9999,Synthetic,9987,999
20,20,Engineering,Rio de Janeiro,5,20,5,Emp_5,Synthetic,11906,
20,20,Engineering,Rio de Janeiro,9,20,9,Emp_9,Synthetic,7943,
20,20,Engineering,Rio de Janeiro,10,20,10,Emp_10,Synthetic,10521,
20,20,Engineering,Rio de Janeiro,11,20,11,Emp_11,Synthetic,9093,1
20,20,Engineering,Rio de Janeiro,17,20,17,Emp_17,Synthetic,11513,1
20,20,Engineering,Rio de Janeiro,28,20,28,Emp_28,Synthetic,11999,2
20,20,Engineering,Rio de Janeiro,36,20,36,Emp_36,Synthetic,10599,3
20,20,Engineering,Rio de Janeiro,38,20,38,Emp_38,Synthetic,8132,3
20,20,Engineering,Rio de Janeiro,41,20,41,Emp_41,Synthetic,7467,4
20,20,Engineering,Rio de Janeiro,43,20,43,Emp_43,Synthetic,11566,4
20,20,Engineering,Rio de Janeiro,46,20,46,Emp_46,Synthetic,9563,4
20,20,Engineering,Rio de Janeiro,48,20,48,Emp_48,Synthetic,10966,4
20,20,Engineering,Rio de Janeiro,54,20,54,Emp_54,Synthetic,8822,5
20,20,Engineering,Rio de Janeiro,55,20,55,Emp_55,Synthetic,11546,5
20,20,Engineering,Rio de Janeiro,62,20,62,Emp_62,Synthetic,8190,6
20,20,Engineering,Rio de Janeiro,63,20,63,Emp_63,Synthetic,9833,6
20,20,Engineering,Rio de Janeiro,66,20,66,Emp_66,Synthetic,7681,6
20,20,Engineering,Rio de Janeiro,69,20,69,Emp_69,Synthetic,7842,6
20,20,Engineering,Rio de Janeiro,70,20,70,Emp_70,Synthetic,10605,7
20,20,Engineering,Rio de Janeiro,71,20,71,Emp_71,Synthetic,11881,7
20,20,Engineering,Rio de Janeiro,73,20,73,Emp_73,Synthetic,7651,7
20,20,Engineering,Rio de Janeiro,80,20,80,Emp_80,Synthetic,11083,8
20,20,Engineering,Rio de Janeiro,84,20,84,Emp_84,Synthetic,9375,8
20,20,Engineering,Rio de Janeiro,87,20,87,Emp_87,Synthetic,10378,8
20,20,Engineering,Rio de Janeiro,88,20,88,Emp_88,Synthetic,10450,8
20,20,Engineering,Rio de Janeiro,97,20,97,Emp_97,Synthetic,10089,9
20,20,Engineering,Rio de Janeiro,101,20,101,Emp_101,Synthetic,8875,
20,20,Engineering,Rio de Janeiro,102,20,102,Emp_102,Synthetic,8803,
20,20,Engineering,Rio de Janeiro,106,20,106,Emp_106,Synthetic,10468,
20,20,Engineering,Rio de Janeiro,107,20,107,Emp_107,Synthetic,10945,
20,20,Engineering,Rio de Janeiro,110,20,110,Emp_110,Synthetic,10230,
20,20,Engineering,Rio de Janeiro,112,20,112,Emp_112,Synthetic,7572,11
20,20,Engineering,Rio de Janeiro,113,20,113,Emp_113,Synthetic,7649,11
20,20,Engineering,Rio de Janeiro,117,20,117,Emp_117,Synthetic,10828,11
20,20,Engineering,Rio de Janeiro,118,20,118,Emp_118,Synthetic,8012,11
20,20,Engineering,Rio de Janeiro,120,20,120,Emp_120,Synthetic,7530,12
20,20,Engineering,Rio de Janeiro,123,20,123,Emp_123,Synthetic,8030,12
20,20,Engineering,Rio de Janeiro,126,20,126,Emp_126,Synthetic,8811,12
20,20,Engineering,Rio de Janeiro,127,20,127,Emp_127,Synthetic,10723,12
20,20,Engineering,Rio de Janeiro,128,20,128,Emp_128,Synthetic,10580,12
20,20,Engineering,Rio de Janeiro,129,20,129,Emp_129,Synthetic,7118,12
20,20,Engineering,Rio de Janeiro,130,20,130,Emp_130,Synthetic,11487,13
20,20,Engineering,Rio de Janeiro,131,20,131,Emp_131,Synthetic,7000,13
20,20,Engineering,Rio de Janeiro,135,20,135,Emp_135,Synthetic,11037,13
20,20,Engineering,Rio de Janeiro,137,20,137,Emp_137,Synthetic,9989,13
20,20,Engineering,Rio de Janeiro,140,20,140,Emp_140,Synthetic,9877,14
20,20,Engineering,Rio de Janeiro,141,20,141,Emp_141,Synthetic,9398,14
20,20,Engineering,Rio de Janeiro,143,20,143,Emp_143,Synthetic,10135,14
20,20,Engineering,Rio de Janeiro,144,20,144,Emp_144,Synthetic,8743,14
20,20,Engineering,Rio de Janeiro,145,20,145,Emp_145,Synthetic,10843,14
20,20,Engineering,Rio de Janeiro,146,20,146,Emp_146,Synthetic,8204,14
20,20,Engineering,Rio de Janeiro,147,20,147,Emp_147,Synthetic,10862,14
20,20,Engineering,Rio de Janeiro,148,20,148,Emp_148,Synthetic,7233,14
20,20,Engineering,Rio de Janeiro,151,20,151,Emp_151,Synthetic,7637,15
20,20,Engineering,Rio de Janeiro,152,20,152,Emp_152,Synthetic,10140,15
20,20,Engineering,Rio de Janeiro,153,20,153,Emp_153,Synthetic,7112,15
20,20,Engineering,Rio de Janeiro,156,20,156,Emp_156,Synthetic,8922,15
20,20,Engineering,Rio de Janeiro,159,20,159,Emp_159,Synthetic,11396,15
20,20,Engineering,Rio de Janeiro,160,20,160,Emp_160,Synthetic,9740,16
20,20,Engineering,Rio de Janeiro,163,20,163,Emp_163,Synthetic,9951,16
20,20,Engineering,Rio de Janeiro,164,20,164,Emp_164,Synthetic,10478,16
20,20,Engineering,Rio de Janeiro,167,20,167,Emp_167,Synthetic,8539,16
20,20,Engineering,Rio de Janeiro,170,20,170,Emp_170,Synthetic,11797,17
20,20,Engineering,Rio de Janeiro,171,20,171,Emp_171,Synthetic,11450,17
20,20,Engineering,Rio de Janeiro,179,20,179,Emp_179,Synthetic,8249,17
20,20,Engineering,Rio de Janeiro,180,20,180,Emp_180,Synthetic,7173,18
20,20,Engineering,Rio de Janeiro,183,20,183,Emp_183,Synthetic,11784,18
20,20,Engineering,Rio de Janeiro,184,20,184,Emp_184,Synthetic,8553,18
20,20,Engineering,Rio de Janeiro,186,20,186,Emp_186,Synthetic,11061,18
20,20,Engineering,Rio de Janeiro,190,20,190,Emp_190,Synthetic,10745,19
20,20,Engineering,Rio de Janeiro,191,20,191,Emp_191,Synthetic,10469,19
20,20,Engineering,Rio de Janeiro,193,20,193,Emp_193,Synthetic,9631,19
20,20,Engineering,Rio de Janeiro,194,20,194,Emp_194,Synthetic,9768,19
20,20,Engineering,Rio de Janeiro,195,20,195,Emp_195,Synthetic,8041,19
20,20,Engineering,Rio de Janeiro,196,20,196,Emp_196,Synthetic,8922,19
20,20,Engineering,Rio de Janeiro,206,20,206,Emp_206,Synthetic,9321,
20,20,Engineering,Rio de Janeiro,207,20,207,Emp_207,Synthetic,11425,
20,20,Engineering,Rio de Janeiro,210,20,210,Emp_210,Synthetic,10299,
20,20,Engineering,Rio de Janeiro,212,20,212,Emp_212,Synthetic,9133,21
20,20,Engineering,Rio de Janeiro,214,20,214,Emp_214,Synthetic,11938,21
20,20,Engineering,Rio de Janeiro,216,20,216,Emp_216,Synthetic,9315,21
20,20,Engineering,Rio de Janeiro,217,20,217,Emp_217,Synthetic,11880,21
20,20,Engineering,Rio de Janeiro,218,20,218,Emp_218,Synthetic,11894,21
20,20,Engineering,Rio de Janeiro,219,20,219,Emp_219,Synthetic,10702,21
20,20,Engineering,Rio de Janeiro,221,20,221,Emp_221,Synthetic,9136,22
20,20,Engineering,Rio de Janeiro,229,20,229,Emp_229,Synthetic,9966,22
20,20,Engineering,Rio de Janeiro,234,20,234,Emp_234,Synthetic,11062,23
20,20,Engineering,Rio de Janeiro,235,20,235,Emp_235,Synthetic,11679,23
20,20,Engineering,Rio de Janeiro,245,20,245,Emp_245,Synthetic,9436,24
20,20,Engineering,Rio de Janeiro,246,20,246,Emp_246,Synthetic,11759,24
20,20,Engineering,Rio de Janeiro,254,20,254,Emp_254,Synthetic,11452,25
20,20,Engineering,Rio de Janeiro,256,20,256,Emp_256,Synthetic,11668,25
20,20,Engineering,Rio de Janeiro,260,20,260,Emp_260,Synthetic,11767,26
20,20,Engineering,Rio de Janeiro,263,20,263,Emp_263,Synthetic,10491,26
20,20,Engineering,Rio de Janeiro,264,20,264,Emp_264,Synthetic,9679,26
20,20,Engineering,Rio de Janeiro,265,20,265,Emp_265,Synthetic,10703,26
20,20,Engineering,Rio de Janeiro,274,20,274,Emp_274,Synthetic,10096,27
20,20,Engineering,Rio de Janeiro,281,20,281,Emp_281,Synthetic,10843,28
20,20,Engineering,Rio de Janeiro,282,20,282,Emp_282,Synthetic,8274,28
20,20,Engineering,Rio de Janeiro,288,20,288,Emp_288,Synthetic,11005,28
20,20,Engineering,Rio de Janeiro,290,20,290,Emp_290,Synthetic,7725,29
20,20,Engineering,Rio de Janeiro,291,20,291,Emp_291,Synthetic,10334,29
20,20,Engineering,Rio de Janeiro,294,20,294,Emp_294,Synthetic,10367,29
20,20,Engineering,Rio de Janeiro,298,20,298,Emp_298,Synthetic,11089,29
20,20,Engineering,Rio de Janeiro,299,20,299,Emp_299,Synthetic,8404,29
20,20,Engineering,Rio de Janeiro,302,20,302,Emp_302,Synthetic,7268,
20,20,Engineering,Rio de Janeiro,303,20,303,Emp_303,Synthetic,7585,
20,20,Engineering,Rio de Janeiro,306,20,306,Emp_306,Synthetic,9011,
20,20,Engineering,Rio de Janeiro,308,20,308,Emp_308,Synthetic,11444,
20,20,Engineering,Rio de Janeiro,309,20,309,Emp_309,Synthetic,8200,
20,20,Engineering,Rio de Janeiro,310,20,310,Emp_310,Synthetic,9946,
20,20,Engineering,Rio de Janeiro,314,20,314,Emp_314,Synthetic,11194,31
20,20,Engineering,Rio de Janeiro,321,20,321,Emp_321,Synthetic,7122,32
20,20,Engineering,Rio de Janeiro,323,20,323,Emp_323,Synthetic,9790,32
20,20,Engineering,Rio de Janeiro,324,20,324,Emp_324,Synthetic,8325,32
20,20,Engineering,Rio de Janeiro,327,20,327,Emp_327,Synthetic,11786,32
20,20,Engineering,Rio de Janeiro,329,20,329,Emp_329,Synthetic,8305,32
20,20,Engineering,Rio de Janeiro,330,20,330,Emp_330,Synthetic,10110,33
20,20,Engineering,Rio de Janeiro,331,20,331,Emp_331,Synthetic,11937,33
20,20,Engineering,Rio de Janeiro,335,20,335,Emp_335,Synthetic,10382,33
20,20,Engineering,Rio de Janeiro,343,20,343,Emp_343,Synthetic,11970,34
20,20,Engineering,Rio de Janeiro,345,20,345,Emp_345,Synthetic,11098,34
20,20,Engineering,Rio de Janeiro,347,20,347,Emp_347,Synthetic,9305,34
20,20,Engineering,Rio de Janeiro,348,20,348,Emp_348,Synthetic,7504,34
20,20,Engineering,Rio de Janeiro,350,20,350,Emp_350,Synthetic,10822,35
20,20,Engineering,Rio de Janeiro,356,20,356,Emp_356,Synthetic,10924,35
20,20,Engineering,Rio de Janeiro,359,20,359,Emp_359,Synthetic,8265,35
20,20,Engineering,Rio de Janeiro,361,20,361,Emp_361,Synthetic,8222,36
20,20,Engineering,Rio de Janeiro,362,20,362,Emp_362,Synthetic,8423,36
20,20,Engineering,Rio de Janeiro,366,20,366,Emp_366,Synthetic,8745,36
20,20,Engineering,Rio de Janeiro,369,20,369,Emp_369,Synthetic,9922,36
20,20,Engineering,Rio de Janeiro,373,20,373,Emp_373,Synthetic,8487,37
20,20,Engineering,Rio de Janeiro,376,20,376,Emp_376,Synthetic,8585,37
20,20,Engineering,Rio de Janeiro,378,20,378,Emp_378,Synthetic,11792,37
20,20,Engineering,Rio de Janeiro,379,20,379,Emp_379,Synthetic,7941,37
20,20,Engineering,Rio de Janeiro,381,20,381,Emp_381,Synthetic,11669,38
20,20,Engineering,Rio de Janeiro,388,20,388,Emp_388,Synthetic,9506,38
20,20,Engineering,Rio de Janeiro,391,20,391,Emp_391,Synthetic,8987,39
20,20,Engineering,Rio de Janeiro,393,20,393,Emp_393,Synthetic,9694,39
20,20,Engineering,Rio de Janeiro,395,20,395,Emp_395,Synthetic,9978,39
20,20,Engineering,Rio de Janeiro,399,20,399,Emp_399,Synthetic,9780,39
20,20,Engineering,Rio de Janeiro,407,20,407,Emp_407,Synthetic,9853,
20,20,Engineering,Rio de Janeiro,410,20,410,Emp_410,Synthetic,10086,
20,20,Engineering,Rio de Janeiro,411,20,411,Emp_411,Synthetic,10428,41
20,20,Engineering,Rio de Janeiro,414,20,414,Emp_414,Synthetic,8699,41
20,20,Engineering,Rio de Janeiro,420,20,420,Emp_420,Synthetic,11355,42
20,20,Engineering,Rio de Janeiro,424,20,424,Emp_424,Synthetic,10107,42
20,20,Engineering,Rio de Janeiro,426,20,426,Emp_426,Synthetic,10271,42
20,20,Engineering,Rio de Janeiro,427,20,427,Emp_427,Synthetic,11204,42
20,20,Engineering,Rio de Janeiro,430,20,430,Emp_430,Synthetic,7468,43
20,20,Engineering,Rio de Janeiro,431,20,431,Emp_431,Synthetic,11228,43
20,20,Engineering,Rio de Janeiro,434,20,434,Emp_434,Synthetic,8036,43
20,20,Engineering,Rio de Janeiro,436,20,436,Emp_436,Synthetic,8462,43
20,20,Engineering,Rio de Janeiro,437,20,437,Emp_437,Synthetic,8994,43
20,20,Engineering,Rio de Janeiro,440,20,440,Emp_440,Synthetic,8356,44
20,20,Engineering,Rio de Janeiro,443,20,443,Emp_443,Synthetic,11189,44
20,20,Engineering,Rio de Janeiro,444,20,444,Emp_444,Synthetic,11148,44
20,20,Engineering,Rio de Janeiro,450,20,450,Emp_450,Synthetic,9296,45
20,20,Engineering,Rio de Janeiro,451,20,451,Emp_451,Synthetic,8409,45
20,20,Engineering,Rio de Janeiro,452,20,452,Emp_452,Synthetic,11488,45
20,20,Engineering,Rio de Janeiro,455,20,455,Emp_455,Synthetic,8849,45
20,20,Engineering,Rio de Janeiro,456,20,456,Emp_456,Synthetic,11901,45
20,20,Engineering,Rio de Janeiro,458,20,458,Emp_458,Synthetic,8262,45
20,20,Engineering,Rio de Janeiro,460,20,460,Emp_460,Synthetic,10558,46
20,20,Engineering,Rio de Janeiro,464,20,464,Emp_464,Synthetic,8419,46
20,20,Engineering,Rio de Janeiro,467,20,467,Emp_467,Synthetic,11183,46
20,20,Engineering,Rio de Janeiro,468,20,468,Emp_468,Synthetic,9896,46
20,20,Engineering,Rio de Janeiro,471,20,471,Emp_471,Synthetic,10737,47
20,20,Engineering,Rio de Janeiro,472,20,472,Emp_472,Synthetic,11756,47
20,20,Engineering,Rio de Janeiro,476,20,476,Emp_476,Synthetic,10930,47
20,20,Engineering,Rio de Janeiro,479,20,479,Emp_479,Synthetic,8208,47
20,20,Engineering,Rio de Janeiro,480,20,480,Emp_480,Synthetic,10403,48
20,20,Engineering,Rio de Janeiro,481,20,481,Emp_481,Synthetic,10469,48
20,20,Engineering,Rio de Janeiro,482,20,482,Emp_482,Synthetic,9402,48
20,20,Engineering,Rio de Janeiro,484,20,484,Emp_484,Synthetic,11790,48
20,20,Engineering,Rio de Janeiro,486,20,486,Emp_486,Synthetic,10470,48
20,20,Engineering,Rio de Janeiro,487,20,487,Emp_487,Synthetic,11140,48
20,20,Engineering,Rio de Janeiro,488,20,488,Emp_488,Synthetic,10362,48
20,20,Engineering,Rio de Janeiro,489,20,489,Emp_489,Synthetic,8303,48
20,20,Engineering,Rio de Janeiro,491,20,491,Emp_491,Synthetic,8712,49
20,20,Engineering,Rio de Janeiro,492,20,492,Emp_492,Synthetic,11118,49
20,20,Engineering,Rio de Janeiro,493,20,493,Emp_493,Synthetic,11706,49
20,20,Engineering,Rio de Janeiro,494,20,494,Emp_494,Synthetic,9901,49
20,20,Engineering,Rio de Janeiro,495,20,495,Emp_495,Synthetic,11133,49
20,20,Engineering,Rio de Janeiro,496,20,496,Emp_496,Synthetic,11009,49
20,20,Engineering,Rio de Janeiro,497,20,497,Emp_497,Synthetic,7993,49
20,20,Engineering,Rio de Janeiro,498,20,498,Emp_498,Synthetic,10381,49
20,20,Engineering,Rio de Janeiro,500,20,500,Emp_500,Synthetic,8383,
20,20,Engineering,Rio de Janeiro,501,20,501,Emp_501,Synthetic,11918,
20,20,Engineering,Rio de Janeiro,504,20,504,Emp_504,Synthetic,7609,
20,20,Engineering,Rio de Janeiro,513,20,513,Emp_513,Synthetic,11890,51
20,20,Engineering,Rio de Janeiro,516,20,516,Emp_516,Synthetic,10253,51
20,20,Engineering,Rio de Janeiro,519,20,519,Emp_519,Synthetic,8197,51
20,20,Engineering,Rio de Janeiro,521,20,521,Emp_521,Synthetic,9031,52
20,20,Engineering,Rio de Janeiro,529,20,529,Emp_529,Synthetic,9524,52
20,20,Engineering,Rio de Janeiro,534,20,534,Emp_534,Synthetic,10034,53
20,20,Engineering,Rio de Janeiro,538,20,538,Emp_538,Synthetic,7031,53
20,20,Engineering,Rio de Janeiro,541,20,541,Emp_541,Synthetic,7892,54
20,20,Engineering,Rio de Janeiro,549,20,549,Emp_549,Synthetic,9268,54
20,20,Engineering,Rio de Janeiro,552,20,552,Emp_552,Synthetic,9078,55
20,20,Engineering,Rio de Janeiro,556,20,556,Emp_556,Synthetic,11968,55
20,20,Engineering,Rio de Janeiro,559,20,559,Emp_559,Synthetic,11891,55
20,20,Engineering,Rio de Janeiro,561,20,561,Emp_561,Synthetic,8570,56
20,20,Engineering,Rio de Janeiro,564,20,564,Emp_564,Synthetic,11762,56
20,20,Engineering,Rio de Janeiro,566,20,566,Emp_566,Synthetic,8923,56
20,20,Engineering,Rio de Janeiro,568,20,568,Emp_568,Synthetic,9733,56
20,20,Engineering,Rio de Janeiro,571,20,571,Emp_571,Synthetic,9155,57
20,20,Engineering,Rio de Janeiro,577,20,577,Emp_577,Synthetic,9095,57
20,20,Engineering,Rio de Janeiro,580,20,580,Emp_580,Synthetic,11269,58
20,20,Engineering,Rio de Janeiro,581,20,581,Emp_581,Synthetic,9751,58
20,20,Engineering,Rio de Janeiro,588,20,588,Emp_588,Synthetic,10224,58
20,20,Engineering,Rio de Janeiro,590,20,590,Emp_590,Synthetic,10653,59
20,20,Engineering,Rio de Janeiro,597,20,597,Emp_597,Synthetic,8596,59
20,20,Engineering,Rio de Janeiro,599,20,599,Emp_599,Synthetic,9399,59
20,20,Engineering,Rio de Janeiro,602,20,602,Emp_602,Synthetic,9099,
20,20,Engineering,Rio de Janeiro,603,20,603,Emp_603,Synthetic,8444,
20,20,Engineering,Rio de Janeiro,605,20,605,Emp_605,Synthetic,11848,
20,20,Engineering,Rio de Janeiro,606,20,606,Emp_606,Synthetic,10111,
20,20,Engineering,Rio de Janeiro,607,20,607,Emp_607,Synthetic,7198,
20,20,Engineering,Rio de Janeiro,608,20,608,Emp_608,Synthetic,11680,
20,20,Engineering,Rio de Janeiro,611,20,611,Emp_611,Synthetic,7571,61
20,20,Engineering,Rio de Janeiro,614,20,614,Emp_614,Synthetic,11656,61
20,20,Engineering,Rio de Janeiro,617,20,617,Emp_617,Synthetic,11237,61
20,20,Engineering,Rio de Janeiro,618,20,618,Emp_618,Synthetic,9217,61
20,20,Engineering,Rio de Janeiro,621,20,621,Emp_621,Synthetic,11814,62
20,20,Engineering,Rio de Janeiro,626,20,626,Emp_626,Synthetic,8491,62
20,20,Engineering,Rio de Janeiro,633,20,633,Emp_633,Synthetic,7378,63
20,20,Engineering,Rio de Janeiro,634,20,634,Emp_634,Synthetic,8589,63
20,20,Engineering,Rio de Janeiro,635,20,635,Emp_635,Synthetic,8947,63
20,20,Engineering,Rio de Janeiro,637,20,637,Emp_637,Synthetic,7756,63
20,20,Engineering,Rio de Janeiro,644,20,644,Emp_644,Synthetic,7530,64
20,20,Engineering,Rio de Janeiro,646,20,646,Emp_646,Synthetic,8766,64
20,20,Engineering,Rio de Janeiro,649,20,649,Emp_649,Synthetic,8788,64
20,20,Engineering,Rio de Janeiro,650,20,650,Emp_650,Synthetic,10769,65
20,20,Engineering,Rio de Janeiro,652,20,652,Emp_652,Synthetic,11627,65
20,20,Engineering,Rio de Janeiro,653,20,653,Emp_653,Synthetic,10907,65
20,20,Engineering,Rio de Janeiro,658,20,658,Emp_658,Synthetic,7931,65
20,20,Engineering,Rio de Janeiro,668,20,668,Emp_668,Synthetic,9309,66
20,20,Engineering,Rio de Janeiro,670,20,670,Emp_670,Synthetic,7669,67
20,20,Engineering,Rio de Janeiro,676,20,676,Emp_676,Synthetic,10668,67
20,20,Engineering,Rio de Janeiro,680,20,680,Emp_680,Synthetic,7233,68
20,20,Engineering,Rio de Janeiro,685,20,685,Emp_685,Synthetic,10905,68
20,20,Engineering,Rio de Janeiro,686,20,686,Emp_686,Synthetic,9499,68
20,20,Engineering,Rio de Janeiro,689,20,689,Emp_689,Synthetic,11135,68
20,20,Engineering,Rio de Janeiro,696,20,696,Emp_696,Synthetic,7992,69
20,20,Engineering,Rio de Janeiro,700,20,700,Emp_700,Synthetic,10801,
20,20,Engineering,Rio de Janeiro,701,20,701,Emp_701,Synthetic,7667,
20,20,Engineering,Rio de Janeiro,703,20,703,Emp_703,Synthetic,7690,
20,20,Engineering,Rio de Janeiro,705,20,705,Emp_705,Synthetic,10342,
20,20,Engineering,Rio de Janeiro,707,20,707,Emp_707,Synthetic,10567,
20,20,Engineering,Rio de Janeiro,708,20,708,Emp_708,Synthetic,8084,
20,20,Engineering,Rio de Janeiro,710,20,710,Emp_710,Synthetic,8939,
20,20,Engineering,Rio de Janeiro,712,20,712,Emp_712,Synthetic,11427,71
20,20,Engineering,Rio de Janeiro,713,20,713,Emp_713,Synthetic,9710,71
20,20,Engineering,Rio de Janeiro,714,20,714,Emp_714,Synthetic,11151,71
20,20,Engineering,Rio de Janeiro,717,20,717,Emp_717,Synthetic,9810,71
20,20,Engineering,Rio de Janeiro,720,20,720,Emp_720,Synthetic,11161,72
20,20,Engineering,Rio de Janeiro,721,20,721,Emp_721,Synthetic,7036,72
20,20,Engineering,Rio de Janeiro,725,20,725,Emp_725,Synthetic,9918,72
20,20,Engineering,Rio de Janeiro,727,20,727,Emp_727,Synthetic,10026,72
20,20,Engineering,Rio de Janeiro,732,20,732,Emp_732,Synthetic,7946,73
20,20,Engineering,Rio de Janeiro,737,20,737,Emp_737,Synthetic,10419,73
20,20,Engineering,Rio de Janeiro,740,20,740,Emp_740,Synthetic,11613,74
20,20,Engineering,Rio de Janeiro,745,20,745,Emp_745,Synthetic,8572,74
20,20,Engineering,Rio de Janeiro,746,20,746,Emp_746,Synthetic,9069,74
20,20,Engineering,Rio de Janeiro,749,20,749,Emp_749,Synthetic,8650,74
20,20,Engineering,Rio de Janeiro,750,20,750,Emp_750,Synthetic,11454,75
20,20,Engineering,Rio de Janeiro,754,20,754,Emp_754,Synthetic,8133,75
20,20,Engineering,Rio de Janeiro,756,20,756,Emp_756,Synthetic,8851,75
20,20,Engineering,Rio de Janeiro,757,20,757,Emp_757,Synthetic,8529,75
20,20,Engineering,Rio de Janeiro,758,20,758,Emp_758,Synthetic,8298,75
20,20,Engineering,Rio de Janeiro,760,20,760,Emp_760,Synthetic,8879,76
20,20,Engineering,Rio de Janeiro,770,20,770,Emp_770,Synthetic,11007,77
20,20,Engineering,Rio de Janeiro,773,20,773,Emp_773,Synthetic,8071,77
20,20,Engineering,Rio de Janeiro,774,20,774,Emp_774,Synthetic,10675,77
20,20,Engineering,Rio de Janeiro,778,20,778,Emp_778,Synthetic,10637,77
20,20,Engineering,Rio de Janeiro,779,20,779,Emp_779,Synthetic,10774,77
20,20,Engineering,Rio de Janeiro,781,20,781,Emp_781,Synthetic,7551,78
20,20,Engineering,Rio de Janeiro,785,20,785,Emp_785,Synthetic,7903,78
20,20,Engineering,Rio de Janeiro,787,20,787,Emp_787,Synthetic,11091,78
20,20,Engineering,Rio de Janeiro,790,20,790,Emp_790,Synthetic,11482,79
20,20,Engineering,Rio de Janeiro,793,20,793,Emp_793,Synthetic,11956,79
20,20,Engineering,Rio de Janeiro,799,20,799,Emp_799,Synthetic,11968,79
20,20,Engineering,Rio de Janeiro,801,20,801,Emp_801,Synthetic,10468,
20,20,Engineering,Rio de Janeiro,803,20,803,Emp_803,Synthetic,7741,
20,20,Engineering,Rio de Janeiro,805,20,805,Emp_805,Synthetic,8080,
20,20,Engineering,Rio de Janeiro,806,20,806,Emp_806,Synthetic,7381,
20,20,Engineering,Rio de Janeiro,808,20,808,Emp_808,Synthetic,8995,
20,20,Engineering,Rio de Janeiro,809,20,809,Emp_809,Synthetic,11233,
20,20,Engineering,Rio de Janeiro,810,20,810,Emp_810,Synthetic,10516,
20,20,Engineering,Rio de Janeiro,815,20,815,Emp_815,Synthetic,11697,81
20,20,Engineering,Rio de Janeiro,816,20,816,Emp_816,Synthetic,9599,81
20,20,Engineering,Rio de Janeiro,817,20,817,Emp_817,Synthetic,10646,81
20,20,Engineering,Rio de Janeiro,822,20,822,Emp_822,Synthetic,7765,82
20,20,Engineering,Rio de Janeiro,823,20,823,Emp_823,Synthetic,11023,82
20,20,Engineering,Rio de Janeiro,829,20,829,Emp_829,Synthetic,10496,82
20,20,Engineering,Rio de Janeiro,830,20,830,Emp_830,Synthetic,8984,83
20,20,Engineering,Rio de Janeiro,835,20,835,Emp_835,Synthetic,7009,83
20,20,Engineering,Rio de Janeiro,837,20,837,Emp_837,Synthetic,11452,83
20,20,Engineering,Rio de Janeiro,841,20,841,Emp_841,Synthetic,11755,84
20,20,Engineering,Rio de Janeiro,844,20,844,Emp_844,Synthetic,8257,84
20,20,Engineering,Rio de Janeiro,847,20,847,Emp_847,Synthetic,10829,84
20,20,Engineering,Rio de Janeiro,848,20,848,Emp_848,Synthetic,8031,84
20,20,Engineering,Rio de Janeiro,849,20,849,Emp_849,Synthetic,11333,84
